provides oversight,5
develops documents,1
revises care,1
utilizing infection,1
measures protect,1
provided continuity,4
assures continuity,3
delivered documentation,1
performs responsibilities,1
provides communication,2
patient family,2
education certification,1
licensing certification,4
nursing state,2
certified continent,1
required years,4
setting home,3
establish rapport,2
maintain rapport,1
representing axelacare,1
including patients,20
working patients,3
maintain contact,1
monitor patients,6
providing infusion,1
obtain history,9
related condition,3
become therapy,1
including care,8
home monitoring,1
tracking signs,6
performing procedures,11
ordered physician,1
licensed practitioner,1
establish documentation,1
maintain documentation,4
including plans,4
skilled care,2
outlined plan,1
according orders,6
varying diagnosis,1
receiving infusion,1
may medications,3
work medications,1
including orals,1
including signs,4
observing signs,4
reporting assessments,1
physician changes,1
teaching completes,1
according documentation,1
communicates needs,2
maintains knowledge,8
on_going knowledge,1
collaborative relationships,1
involving agencies,1
delivering services,3
maintain state,3
as_required state,7
securing li_censure,1
maintaining li_censure,1
warranted home,1
including home,3
required home,1
jcaho ha,1
cpr infusion,1
accepted standards,1
maintain education,1
required hire,1
may company,1
be company,1
required company,1
represent company,1
requested education,1
may education,1
regarding health,2
function educator,1
orienting staff,1
may in_office,1
work in_office,1
helping bets,1
are house,1
limited house,1
traveling house,1
calls practitioner,1
conduct performance,1
improve health_care,1
develop diagnosis,1
implement manage,1
evaluate manage,1
provide case,18
providing mental_health,1
assess effort,1
is mission,6
is airmen,6
provide airmen,6
is world,6
unparalleled world,6
tax_free food,6
continuing education,27
free world,6
low_cost world,6
excellent salaryqualificationsthis,6
starting salaryqualificationsthis,6
is position,9
home mental_health,2
engaging members,1
in_person homes,1
co_ordinate services,6
will needs,5
assess needs,7
have patients,2
been patients,1
completed patients,1
discussing hospice,1
having conversations,1
regarding illness,1
dying care,1
will patients,13
educate patients,12
top duties,9
s health,9
include ding,1
are ding,1
limited ding,1
l ding,1
organizing delivery,2
including access,1
care outcomes,1
discharge outcomes,1
planning outcomes,1
decision_making outcomes,1
evaluating outcomes,4
using knowledge,8
promote staff,1
planning decision_making,1
related roles,1
assigned roles,1
induce type,2
maintain type,2
manage reactions,2
provides guidance,8
provides support,31
stem program,1
regarding quality,1
served develop,3
developed aorn,1
train rns,1
following standards,1
established standards,9
works environment,6
patient needs,3
nursing skills,1
evaluate patient_care,6
prioritize treatment,1
maintain flow,1
conducts nursing,1
taking history,1
obtaining signs,4
supervise operations,6
require walking,3
prolonged walking,1
standing kneeling,1
reaching kneeling,1
stooping kneeling,1
bending kneeling,1
is patient_care,7
supervise nursing,3
providing assessments,15
according protocols,7
wound care,6
top vacancy,1
has job_duties,1
been job_duties,1
modified job_duties,1
update job_duties,1
re truly,3
seeking truly,3
take career,3
arrived schedule,3
set schedule,3
are visits,3
making visits,3
get patients,3
know patients,3
do work,4
want work,3
be work,3
rewarded work,4
will opportunity,4
have opportunity,4
be part,5
conducts programs,1
meet audience,1
support achievement,1
receives referrals,3
therapist assignments,2
signing authorization,2
plotting start,2
achieve ihs,1
defined client,6
requiring nursing,6
assures maintenance,6
counsels client,6
meeting nursing,6
registered nurses,24
will benefits,6
enjoy benefits,6
evening opportunities,6
based patient_care,6
are commission,6
accredited opportunities,6
based limitations,9
prevention mental_health,3
develop stabilization,3
functioning care,3
specialized care,7
provide consultation,4
conduct patient,3
counseling crisis,3
serve educator,7
co_ordinate out_patient,3
advanced practice,4
citizenship reserve,6
associate degree,4
may waiver,6
request waiver,6
citizenship residency,2
training active_duty,2
army case,6
caring soldiers,6
exceeds care,6
nursing personnel,4
nursing unit,2
include director,1
is hour,1
selected coordinator,1
health_care system,3
will patient_care,2
be patient_care,1
optimizing resources,1
achieve patient,2
established policies,16
operating practices,7
is activities,1
used intermittent,3
including tqc,3
performing tqc,3
responses accurate,1
care accurate,1
provided accurate,3
manages adult,1
be patient,4
assisting patient,4
passes emergency,1
assisting case,2
co_ordinate post,1
skills administers,1
will care,7
be care,4
as_needed accordance,1
ensures orientation,2
outlined employee,2
manages operations,14
related goals,2
meeting goals,2
exceeding goals,2
established review,1
processes act,1
on_going communications,5
contracted providers,1
monitor effectiveness,2
existing outreach,1
ensure knowledge,1
are members,3
conducted members,2
defined analyze,1
be analyze,1
address trends,1
including provider,2
meets experience,1
defined qualification,1
applies evidence,1
patient_centered care,2
based nursing,5
includes data,1
finding health,1
teaching health,1
counseling provision,1
restorative life,1
executing regimen,1
including medications,18
administering medications,16
expedite cost_effective,1
manages group,9
nursing employees,9
assures operations,9
means nurses,3
are delivery,5
according patient,6
respects care,18
supports care,18
include bachelors,7
nursing bls,5
cc year,5
setting experience,7
using records,5
emr epic,5
ala nation,7
has providence,7
honored providence,7
promoting workplace,7
encouraging caregivers,7
include responds,2
incoming calls,2
evaluates needs,9
including history,7
assessing labor,1
renders nursing_care,4
meet patients,6
comprehensive care,1
include nursing_care,7
are nursing_care,10
limited nursing_care,6
following nursing_care,1
is care,16
ensure high_quality,5
meet accreditation,2
surpass accreditation,2
are unit,4
found unit,4
on_boarding checklist,4
is venture,1
located venture,1
utilizing nursing,31
is monitoring,1
assessing monitoring,4
planning monitoring,2
coordinating monitoring,1
fostering quality,1
go_to link,2
planning coordination,18
involved case,2
ensure standard,1
attending endoscopy,1
working company,1
reflects mission,3
are performs,4
limited performs,4
comprehensive health,1
utilizes resident,1
directed model,1
include year,6
setting providence,1
individualized nursing_care,3
provide bedside,2
including pre,2
arc setter,11
circulating nurses,7
may comfort,5
include comfort,5
responding comfort,5
utilizing approach,3
incorporating assessment,4
are efficient,1
limited efficient,1
maintaining efficient,1
individualized emergency,1
supports team,2
reflecting philosophy,3
pam c,1
does relocation,1
offer relocation,1
promotes mission,2
top registered_nurse,2
integrated care,1
will management,1
provide management,5
use health_care,1
home_based health_care,1
provide high_level,3
scrubbing case,2
circulating case,1
monitoring case,1
ensuring patient,5
have hearts,1
joined hearts,1
cha ps,1
screening diagnosis,1
co_ordinate training,1
facilitate training,1
planning ykhc,1
organizing ykhc,1
coordinating ykhc,1
diabetes prevention,1
including ha,1
providing ha,1
continuing ha,1
mandated pathogen,1
infection control,3
as_required law,2
take call,1
providing diabetes,1
may tasks,2
address tasks,2
given day,2
enforce nursing,2
maintain quality,7
nursing staff,14
ensure member,3
is assessments,12
training care,2
works day,3
is unit,5
consists case,1
working case,2
setting case,3
identified patient,4
include phn,1
providing phn,1
using community,2
approach phn,1
leading phn,1
assess weaknesses,1
mobilizing action,1
map level,1
providing level,2
delivered home,1
visiting services,1
based services,4
include health,4
reproductive health,1
directed levels,1
change knowledge,2
participating community,2
assessment community,1
are ala,1
based juneau,1
have experiences,3
please_apply knowledge,1
based public_health,1
nursing practice,2
will educator,1
discharged emergency,1
is promotion,2
measures infections,2
prevent infections,2
control infections,2
individualized goal,3
directed use,2
supervise departments,1
will nursing,18
perform nursing,6
using consumer,1
based reports,1
fulfill medicaid,1
approving services,1
denying services,1
respects elder,1
supports elder,1
centered care,2
implementing nursing_care,1
include life,3
advanced life,5
ac pediatric,2
hired intern,2
island center,4
provides health_care,5
provides acute,1
seeking health,1
building relationships,13
according eyfs,1
may experience,1
practitioner play,1
present conditions,1
change status,1
involving operation,1
credentialed community,1
live part_time,1
work part_time,1
hiring part_time,1
are skills,3
committed skills,1
customer_service skills,1
do skills,1
have skills,1
would nursing,1
like nursing,1
hear nursing,1
are nursing,2
assisted living,2
performed thoracic,1
including thoracic,1
fits organization,1
provide travel,1
coordinates variety,1
requires high_level,1
assuming responsibility,28
nursing administration,3
fulfill president,2
care battle,2
shall battle,2
have battle,2
borne battle,2
serving men,2
honoring men,2
are s,3
top care,4
including women,1
top assesses,1
observes evaluates,1
teaching work,2
supervising work,2
as_needed evaluating,3
participating evaluating,2
top please,10
ensure questions,10
answer questions,11
appraise health,1
associated maintaining,1
supporting work,1
presenting emergency,3
outlined job_description,1
demonstrates competency,3
top performs,1
assess health,3
selected patients,1
provide treatment,9
teaching guidance,1
counseling guidance,1
manages acute,1
makes diagnoses,1
concerning need,1
evaluates community,2
assists community,2
evaluating health,5
providing medi_cal,1
observing action,1
documenting action,1
reporting action,1
taking action,6
implementing recommendations,1
made team,1
supervise experience,1
teach management,1
grow position,2
advance position,2
english offices,1
ensures delivery,5
achieving outcomes,4
conducting assessments,14
developing patient,8
directing patient,9
delivering patient,9
correcting variances,8
completing discharge,8
prescribes coordinates,1
patient_care efforts,1
problem_solving mentoring,1
coaching mentoring,1
imposed fluctuating,1
work care,3
review s,1
formulate list,1
identify diagnoses,1
used care,2
screening check,1
conduct exam,2
will pcp,2
be pcp,2
used pcp,2
inform pcp,2
maintain security,2
assesses inmates,1
provides evaluation,1
on_going evaluation,5
including suture,1
inmate history,1
counseling prepares,1
as_needed prepares,1
include rounds,2
standing rounds,1
walking rounds,1
make rounds,5
working staff_members,1
dealing interruptions,1
communicating staff,1
inmates speech,1
hearing speech,1
top practice,2
involving performance,1
based documentation,1
completing transfer,1
include counseling,1
are vacancies,4
filled vacancies,4
occur hospitals,4
may hospitals,4
be hospitals,5
located hospitals,6
located state,4
covered area,4
india health,4
provide age_appropriate,5
aged days,2
performed absence,1
designated manager,2
serving committees,3
participating performance,3
cms ha,1
outbreak investigation,1
delivers education,5
leads efforts,1
provide cm,1
identified conditions,3
requiring coordination,1
including centers,1
accessing centers,1
dme home_care,1
works guidance,1
seeks guidance,1
translates concepts,1
provides explanations,3
provides feedback,3
guides others,2
assesses effectiveness,2
provided functional,1
outcomes services,1
coordinating services,8
as_needed home,6
administer nursing_care,4
skilled nursing_care,4
referring agency,4
utilizing framework,59
achieve satisfaction,1
obtain awareness,1
hospitalized date,1
admitting diagnosis,1
provides supervision,11
must infusion,1
assess infusion,1
assess treat,13
include aspects,2
outcome management,2
refer sources,1
completes develops,1
review patient,1
may performs,4
include performs,6
intake assessment,1
outlined direction,1
will systems,1
include systems,1
develop systems,1
implement systems,1
assigned patients,8
identifying activities,3
planning health_care,3
individualized health_care,3
following safety_standards,1
required position,1
including pp,1
use pp,1
initiating assessment,1
receiving admissions,2
completing database,1
interpreting assessment,1
transcribed skills,1
processed skills,1
demonstrating skills,7
handling emergency,2
life_threatening situations,1
promoting work_ethic,1
develop short_term,1
based department,1
needs education,1
prepare evaluation,1
top staff,2
will resources,1
build resources,1
applies knowledge,1
specialized knowledge,4
develop patient_care,1
leading health_care,1
is case,1
seeking case,1
will provider,1
be provider,2
conducting provider,1
maintains working,4
ensure safety,5
may charge,2
provide charge,2
provide shift,3
making calls,4
assess members,5
assist directors,5
interacting directors,5
challenging cases,5
coordinating care,18
outside sources,5
will range,1
have range,1
want team,1
join team,1
like_minded health_care,1
join health,1
is face,1
changing face,1
oversees operations,1
coordinates nursing,5
assigned al,1
is individuals,1
caring patients,10
designed unit,1
lead registered_nurse,1
is orders,1
implementing orders,1
providing safety,2
design services,4
recommend services,4
utilizing care,4
identify services,5
care delivery,4
recommend alternatives,4
analyzing protocols,4
examine programs,4
identify members,10
disease management,4
utilizing criteria,4
established criteria,3
screening criteria,4
conduct admission,2
is practice,5
required practice,2
be states,3
licensed states,2
skilled ability,3
setting ability,2
work instructions,2
working state,1
must hiring,1
comply hiring,1
see details,1
will part,1
subjected part,1
nicotine part,1
testing part,1
experience medicare,1
medicaid experience,2
rehab information,1
is information,2
is organization,2
include engineers,1
working engineers,1
performing injury,1
reviewing records,7
preparing index,1
providing research,1
assisting engineering,1
preparing injury,1
maintaining records,6
imaging files,1
formulating deposition,1
abbreviated injury,1
regarding capabilities,1
review research,1
is skills,1
word_processing skills,1
written communication,16
multi_task work,1
re priorities,1
must team_player,1
be team_player,1
are action,1
care coordination,4
facilitate discharge,6
completing nursing,2
related departmental,5
is process,2
creating process,2
maintaining process,2
meet s,8
communicating resources,2
promote quality,5
organize implement,1
needs home,1
determine quality,1
ensure effectiveness,1
fill admission,2
assist care,5
assigned scope,3
assigns billing,1
serving bridge,1
linking practice,1
include oversight,2
coordinating communication,2
assure flow,2
are conformance,2
delivered conformance,2
obtain maintain,1
ensure accuracy,1
maintain census,1
outreach initiatives,1
related state,1
ahcccs state,1
cms star,1
contact provider,2
involving treatment,2
education charge,4
will graduate,4
be graduate,5
certification charge,4
will rn,5
have rn,5
employed charge,4
will cpr,4
have cpr,4
will years,6
have years,6
preferred charge,4
will evidence,4
have evidence,4
processes documentation,2
care others,8
comfort others,8
injured others,8
suffering diagnosis,1
directed bets,1
are bets,1
develop bets,1
seeking bets,1
include recording,3
monitoring recording,2
maintaining accurate,2
detailed reports,2
recording patients,2
ordering interpreting,2
evaluating tests,2
assess condition,6
modifying treatment,4
indicated patients,2
registered_nurse rn,6
qualify registered_nurse,2
must_have communication,2
be individuals,2
work individuals,2
include multi_specialty,7
will personnel,1
direct personnel,1
supervise personnel,1
involved care,1
functioning liaison,1
involved patient,3
relates development,1
incorporating vision,1
values mission,1
supporting approach,4
providing sacraments,1
closing metrics,1
managing metrics,1
web_based applications,1
team_work skills,2
detail_oriented coaching,2
organized coaching,2
changing environment,1
being willingness,1
obtain case,1
citizenship ability,1
obtain adjudication,2
following submission,4
sf86 assets,1
recruiting experience,1
hiring experience,1
training experience,2
requires citizenship,2
website agency,1
supervising staff,1
managing medications,1
keep organs,1
fused procurement,1
coordinating procurement,1
arranging flight,1
placed facility,1
receiving facility,2
work week_ends,5
do bets,1
involved department,1
nursing history,3
is condition,1
processes requests,1
reflecting patient,1
challenged illness,1
smoking cessation,1
assists recipients,1
living encourages,1
diabetes hypertension,1
engaging care,1
self minimum_requirements,1
directs initiates,2
patient_care plan,2
explains procedures,2
patient cooperation,2
gain cooperation,2
prescribed medications,5
prepares equipment,1
supervisor physician,2
takes records,2
detect deviations,2
life_saving situations,3
initiates education,2
according needs,2
prescribed physician,6
transferring walking,1
turning keeps,1
makes beds,1
calls participates,1
related practice,1
patient_care practice,1
are community,8
bachelor degree,5
must job,3
be job,3
training job,3
includes officer,3
completing officer,3
introduces army,3
support operating,5
based staffing,1
providing age_specific,1
skilled age_specific,1
follows patients,4
ensures utilization,5
co_ordinate document,3
communicate aspects,3
including experience,3
using meditech,1
read instructions,1
comprehend instructions,1
establishing trust,1
reviews member,1
review appropriateness,1
assess appropriateness,1
assisting home_care,1
assist review,3
assist ship,1
follow_up visits,10
taking staff,1
calls duties,1
assigned tempe,1
include assimilation,1
is clinicians,1
assisting clinicians,1
including children,1
s facility,2
post payment,1
including meetings,7
attend meetings,10
as_needed understand,7
know business,7
comply business,7
scheduled responsibility,7
is responsibility,8
leads activities,1
family_centered care,1
co_ordinate workflow,2
monitoring volume,2
aging review,2
regarding policies,2
respond member,2
team member,3
resolve issues,4
advise manager,2
offer suggestions,3
inquiries records,2
establish performance,2
supervise functions,2
call queue,2
education experience,1
nursing regulations,1
include training,2
top position,3
is registered_nurse,7
monitor interventions,1
including identifying,1
including treatment,2
holds accountability,1
monitoring outcomes,1
collaborates directs,1
delegates guides,1
promotes working,2
physicians disciplines,1
facilitating communication,1
enhancing communication,1
displaying honesty,1
displaying sensitivity,1
expressing feedback,1
accepting feedback,1
being travel,4
requires flexibility,5
will week,1
work week,1
will oversight,1
be oversight,1
will action,2
develop action,2
based recommendations,2
monitor progress,5
dis position,1
dis audit,1
dis intervention,1
improve performance,3
verifying eligibility,1
benefit level,1
written criteria,1
approve pend,1
send case,1
review protocols,1
using protocols,1
based member,1
is performance,1
providing staff,5
ranging injury,2
use skills,6
save life,2
include identification,1
will trauma,1
include trauma,1
providing trauma,1
communicates physicians,1
plays role,1
establishing patients,1
coordinating patients,5
will employee,1
support employee,1
benefit plan,1
oversees care,4
carries orders,1
provides respiratory,1
discharge needs,1
planning needs,4
provides age,6
follows precautions,1
using equipment,5
coordinating delivery,3
applying nursing,6
documenting information,4
regarding nursing_care,5
plans observation,1
charting admission,1
teaching working_knowledge,1
maintaining working_knowledge,4
procedures direction,4
lpns staff,2
cnas staff,2
completing staff,2
directing resident,1
ensure continuity,7
completing assessments,2
attending care,2
acting advocate,1
communicating residents,1
participating admission,1
screening admission,1
ensure competent,1
must_have working_knowledge,1
s emergency,1
including fire,1
attending training,1
stay nursing,1
emerging nursing,1
trends qualifications,1
seek qualifications,3
must_have nursing,1
is ability,2
preferred ability,7
interact relationships,1
must_have skills,1
must_have team_building,1
mentoring skills,1
must_have flexibility,1
be days,1
must population,3
enjoy population,3
working population,3
want career,1
rewarding career,4
enriching lives,1
serve compassion,1
invite brook,1
consider brook,1
achieve resource,1
including imaging,1
scrubbing circulating,2
maintains awareness,1
perform job,4
provides perioperative,1
as_needed delivery,1
direct physical,1
provide physical,1
addresses physical,1
related environment,1
as_needed conditions,1
may absence,1
be absence,1
authorized absence,1
make decisions,3
affecting operating,1
sets pressure,1
work pressure,2
receiving order,3
responsibilities duties,3
reflect expectations,3
b administration,1
c duties,1
assign duties,2
based preparation,1
experience registered_nurse,1
shall care,1
appraise care,1
given nursing,1
shall assistance,1
give assistance,1
as_needed registered_nurse,1
reflects clients,1
utilization discharge,1
review discharge,1
educating individual,2
supporting individual,2
expert management,1
evaluating delays,4
arranging care,2
discharge completes,1
planning completes,1
conducts management,1
continued stay,2
assess necessity,2
support beneficiaries,1
communicates providers,1
required experience,3
setting proficiency,1
monday computer,1
e_mail resume,1
delaini riddle,1
changing priorities,1
prioritize work,1
must_have ability,2
work critical_thinking,1
create case,1
written case,1
chronologies letters,1
rn arizona,1
will claims,1
include claims,1
reviewing claims,1
br authorizations,1
conducting authorizations,1
conduct necessity,1
be drg,1
using drg,1
codes support,1
br eligibility,1
be eligibility,1
complete eligibility,1
br qualifications,1
br rn,1
acting specialist,1
follow guidelines,1
qualify patients,1
meet eligibility,3
have excel,1
start br,1
are specialist,1
please resume,1
send resume,1
ensure level,4
will records,1
assess records,1
identifying issues,1
may transport,1
delay transport,1
bakersfield years,2
ca years,2
must_have years,3
bsn years,1
is expert,1
rn benefits,1
may flexible_schedule,1
include flexible_schedule,1
needed industry,1
specified knowledge,1
is knowledge,3
preferred knowledge,2
patient skills,1
interviewing skills,1
established protocols,2
adapt knowledge,1
understands principles,1
is support,1
promote comfort,1
ensure care,4
co_ordinate delivery,4
lpn s,5
determine discharge,1
communicate discharge,1
regarding discharge,1
facilitate post,1
is criteria,1
medicaid hmo,1
maintains supply,1
distributed patients,1
needed resources,1
is resources,1
obtain resources,1
as_needed communicates,1
regarding admissions,1
assess discharge,1
treats patients,1
regarding needs,2
involves family,1
discharge manner,1
planning manner,1
is status,1
is home_care,1
being time,1
met time,1
completed hours,1
discharge date,1
is acts,1
known acts,1
identified meetings,1
s status,1
on_going care,3
aide reimbursement,1
assuring reimbursement,1
collaborates business,1
require assistance,1
determines type,1
setting resources,1
provides resources,1
participates committees,1
varying team,1
be function,1
organized function,1
collaborate patient_care,1
documentation meets,1
performs duties,7
assigned star,1
demonstrates support,2
works impression,2
make impression,2
protects privacy,2
anticipating needs,5
adapting preferences,2
recognizes dignity,2
shows respect,2
works concerns,2
resolve concerns,2
attitude demonstrates,2
kindness words,2
maintains hospital,2
maintains neat,2
embraces change,2
demonstrates responsiveness,2
informs patients,2
varies unit,1
according unit,1
demonstrates behaviors,1
requested company,1
builds walks,1
makes choices,3
are principles,1
is manages,12
assigned department,6
is benefits,2
require approach,1
immediate care,1
performing reviews,5
evaluate admissions,2
appropriate level,1
based evidenced,1
based criteria,5
co_ordinate care,11
develop nursing,4
serves liaison,3
provides expertise,6
evidenced criteria,2
linking members,1
help knowledge,1
gain knowledge,1
identify community,1
review assessments,1
determine frequency,1
will diversity,1
be diversity,1
required diversity,1
creates applicants,1
will consideration,1
receive consideration,1
protected veteran_status,1
will precautions,1
include precautions,1
obtaining certification,1
maintaining certification,2
working direction,1
make outbound,1
calls members,2
assist interact,1
helps mission,1
fulfill mission,1
delivering variety,1
meet diverse,1
providing information,2
help individuals,1
make health,1
utilizes process,3
will plan,3
maintain plan,2
is part,5
serves expert,2
registered leader,1
ensure provision,3
compensation case,2
coordinating case,2
associated employee,2
evaluate disability,2
facilitate patients,4
educating members,1
processes members,1
encouraging members,1
make lifestyle,1
utilizing milliman,1
determine patients,1
are hospital,2
making home,1
receive services,10
drives business,1
be action,1
working relationships,5
physicians staff,1
circulating scrub,3
based patient,4
related interventions,1
proposed interventions,1
addresses socio,1
iv iron,1
complicating factors,1
being health,1
discharged health,1
are home,2
identified home,1
identifies quality,2
pqis review,1
requires ability,1
understand recall,1
memorize instructions,1
written instructions,2
function problem_solving,1
maintain attendance,1
required duties,1
indicated s,1
evaluate plan,3
toe assessment,1
formulates teaching,1
based learning,1
identified learning,1
learning family,1
is demonstrates,1
included demonstrates,1
teaching demonstrates,1
based age,1
demonstrates use,1
critical_thinking skills,6
problem_solving abilities,1
supervising patient_care,2
provide approach,2
reflects nursing,1
supports policies,1
operates unit,1
demonstrates knowledge,4
interacts high_level,1
provide growth,1
demonstrates leadership,2
participates department,1
s activities,1
age_specific needs,1
regarding hospital,1
needs contributes,1
assisting need,1
is suggestions,1
observed suggestions,1
requested suggestions,1
utilize hboc,1
provides leadership,24
while member,1
related disease,2
develops dm,1
promote health,4
provided colleagues,1
outcomes colleagues,1
consulting colleagues,1
oldadditionalrequired qualifications,1
setting care,2
required phone,1
united_states ability,1
navigate environment,2
preferred_qualifications years,1
preferred months,1
may months,1
obtain months,2
